0 0 0 0 0 0 0 0 0 0 0 3.30706e-43 1.02246e-40 2.60091e-38 5.45999e-36 9.47301e-34 1.36065e-31 1.62105e-29 1.60531e-27 1.32449e-25 9.12769e-24 5.26808e-22 2.55343e-20 1.04231e-18 3.59316e-17 1.04888e-15 2.59922e-14 5.48042e-13 9.85167e-12 1.51236e-10 1.98523e-09 2.23032e-08 2.1455e-07 1.76729e-06 1.24603e-05 7.5128e-05 0.00038685 0.00169805 0.0063388 0.0200666 0.0536871 0.120912 0.228178 0.358914 0.467741 0.501571 0.439126 0.311271 0.177987 0.0867386 0.0555847 0.0867386 0.177987 0.311271 0.439125 0.501571 0.467741 0.358914 0.228178 0.120912 0.0536871 0.0200666 0.0063388 0.00169805 0.00038685 7.5128e-05 1.24603e-05 1.76729e-06 2.1455e-07 2.23032e-08 1.98523e-09 1.51236e-10 9.85167e-12 5.48042e-13 2.59921e-14 1.04888e-15 3.59316e-17 1.04231e-18 2.55343e-20 5.26808e-22 9.12769e-24 1.32449e-25 1.60531e-27 1.62105e-29 1.36065e-31 9.47301e-34 5.45999e-36 2.60091e-38 1.02246e-40 3.30706e-43 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 8.26766e-44 2.60543e-41 6.65442e-39 1.40363e-36 2.4492e-34 3.54174e-32 4.25329e-30 4.25155e-28 3.54625e-26 2.47494e-24 1.44932e-22 7.14245e-21 2.97098e-19 1.04616e-17 3.12731e-16 7.9573e-15 1.72756e-13 3.20698e-12 5.09952e-11 6.95579e-10 8.14684e-09 8.19815e-08 7.08918e-07 5.26625e-06 3.35821e-05 0.000183604 0.000859169 0.00343351 0.0116861 0.0337634 0.0824856 0.16963 0.292116 0.41872 0.496147 0.482139 0.380753 0.241844 0.122517 0.0515288 0.0292998 0.0515288 0.122517 0.241844 0.380753 0.482139 0.496147 0.41872 0.292116 0.16963 0.0824856 0.0337634 0.0116861 0.00343351 0.000859169 0.000183604 3.35821e-05 5.26625e-06 7.08918e-07 8.19815e-08 8.14684e-09 6.95579e-10 5.09952e-11 3.20698e-12 1.72756e-13 7.9573e-15 3.12731e-16 1.04616e-17 2.97099e-19 7.14245e-21 1.44932e-22 2.47494e-24 3.54625e-26 4.25155e-28 4.25329e-30 3.54174e-32 2.4492e-34 1.40363e-36 6.65442e-39 2.60543e-41 8.26766e-44 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 2.10195e-44 6.63795e-42 1.70238e-39 3.60795e-37 6.33111e-35 9.21661e-33 1.11556e-30 1.12541e-28 9.48822e-27 6.70429e-25 3.98219e-23 1.9945e-21 8.44977e-20 3.0373e-18 9.2907e-17 2.42511e-15 5.41543e-14 1.03688e-12 1.70544e-11 2.41337e-10 2.94159e-09 3.09043e-08 2.79935e-07 2.18589e-06 1.47048e-05 8.51303e-05 0.000423465 0.00180618 0.00658854 0.0204896 0.0541214 0.12089 0.227184 0.357084 0.466231 0.501695 0.440862 0.312999 0.177313 0.0791321 0.0285088 0.0141294 0.0285088 0.0791321 0.177313 0.312999 0.440862 0.501695 0.466231 0.357084 0.227184 0.12089 0.0541214 0.0204896 0.00658854 0.00180618 0.000423465 8.51303e-05 1.47048e-05 2.18589e-06 2.79935e-07 3.09043e-08 2.94159e-09 2.41337e-10 1.70544e-11 1.03688e-12 5.41543e-14 2.42511e-15 9.2907e-17 3.0373e-18 8.44977e-20 1.9945e-21 3.98219e-23 6.70429e-25 9.48822e-27 1.12541e-28 1.11556e-30 9.21661e-33 6.33111e-35 3.60795e-37 1.70238e-39 6.63795e-42 2.10195e-44 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 5.60519e-45 1.69137e-42 4.35473e-40 9.27278e-38 1.63627e-35 2.39781e-33 2.92486e-31 2.97756e-29 2.53689e-27 1.81443e-25 1.0928e-23 5.56051e-22 2.39812e-20 8.79429e-19 2.75067e-17 7.35935e-16 1.68867e-14 3.331e-13 5.6597e-12 8.29682e-11 1.05067e-09 1.15032e-08 1.08929e-07 8.92119e-07 6.3161e-06 3.86201e-05 0.000203656 0.000924422 0.00360311 0.0120233 0.0342258 0.0827636 0.169175 0.290639 0.416864 0.495321 0.483168 0.382828 0.24329 0.122159 0.0476367 0.0145498 0.00614875 0.0145498 0.0476367 0.122159 0.24329 0.382828 0.483168 0.495321 0.416864 0.290639 0.169175 0.0827636 0.0342258 0.0120233 0.00360311 0.000924422 0.000203656 3.862e-05 6.3161e-06 8.92119e-07 1.08929e-07 1.15032e-08 1.05067e-09 8.29682e-11 5.6597e-12 3.331e-13 1.68867e-14 7.35935e-16 2.75067e-17 8.79429e-19 2.39812e-20 5.56051e-22 1.0928e-23 1.81443e-25 2.53689e-27 2.97756e-29 2.92487e-31 2.39781e-33 1.63627e-35 9.27278e-38 4.35473e-40 1.69137e-42 5.60519e-45 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 1.4013e-45 4.316e-43 1.11385e-40 2.3829e-38 4.22818e-36 6.23658e-34 7.66591e-32 7.87401e-30 6.77844e-28 4.90609e-26 2.99532e-24 1.5478e-22 6.79229e-21 2.53974e-19 8.11733e-18 2.22426e-16 5.23955e-15 1.06364e-13 1.86464e-12 2.8278e-11 3.71481e-10 4.23122e-09 4.18081e-08 3.58394e-07 2.6645e-06 1.71663e-05 9.57182e-05 0.000461114 0.00191486 0.0068354 0.0209036 0.0545458 0.120874 0.226224 0.355284 0.464702 0.501759 0.442595 0.314995 0.178183 0.0786563 0.0265 0.00676221 0.0023686 0.00676225 0.0265 0.0786563 0.178183 0.314995 0.442595 0.501759 0.464702 0.355285 0.226224 0.120874 0.0545458 0.0209036 0.0068354 0.00191486 0.000461114 9.57182e-05 1.71663e-05 2.6645e-06 3.58394e-07 4.18081e-08 4.23122e-09 3.71481e-10 2.8278e-11 1.86464e-12 1.06364e-13 5.23955e-15 2.22426e-16 8.11733e-18 2.53974e-19 6.79229e-21 1.5478e-22 2.99532e-24 4.90609e-26 6.77844e-28 7.87401e-30 7.66591e-32 6.23658e-34 4.22818e-36 2.3829e-38 1.11385e-40 4.316e-43 1.4013e-45 0 0 0 0 0 0 0
0 0 0 0 0 0 0 1.09301e-43 2.84884e-41 6.12273e-39 1.09238e-36 1.6217e-34 2.0085e-32 2.08125e-30 1.80999e-28 1.32542e-26 8.20053e-25 4.30187e-23 1.92006e-21 7.31645e-20 2.38801e-18 6.69666e-17 1.61805e-15 3.377e-14 6.10129e-13 9.55995e-12 1.30094e-10 1.53913e-09 1.5841e-08 1.41865e-07 1.10524e-06 7.48581e-06 4.4029e-05 0.000224527 0.000990659 0.00377199 0.0123546 0.0346774 0.0830373 0.16874 0.2892 0.415019 0.49445 0.484141 0.384913 0.244858 0.122397 0.0469966 0.013468 0.00281069 0.000785267 0.00281071 0.0134679 0.0469966 0.122397 0.244858 0.384913 0.484141 0.49445 0.415019 0.289201 0.16874 0.0830373 0.0346774 0.0123546 0.00377199 0.000990659 0.000224527 4.4029e-05 7.48581e-06 1.10524e-06 1.41865e-07 1.5841e-08 1.53913e-09 1.30094e-10 9.55995e-12 6.10129e-13 3.377e-14 1.61805e-15 6.69666e-17 2.38801e-18 7.31645e-20 1.92006e-21 4.30187e-23 8.20053e-25 1.32542e-26 1.80999e-28 2.08125e-30 2.0085e-32 1.6217e-34 1.09238e-36 6.12273e-39 2.84884e-41 1.09301e-43 0 0 0 0 0 0 0
0 0 0 0 0 0 2.8026e-44 7.28535e-42 1.57301e-39 2.82175e-37 4.21588e-35 5.26054e-33 5.49856e-31 4.82999e-29 3.57769e-27 2.24262e-25 1.1939e-23 5.41753e-22 2.10272e-20 7.00437e-19 2.0088e-17 4.97442e-16 1.06639e-14 1.98352e-13 3.20726e-12 4.51512e-11 5.54034e-10 5.92999e-09 5.53815e-08 4.5126e-07 3.20638e-06 1.98478e-05 0.000106881 0.000499745 0.00202401 0.00707944 0.0213088 0.0549605 0.120865 0.225296 0.353516 0.463156 0.501763 0.444294 0.317024 0.17912 0.0783757 0.0258047 0.00615378 0.00101715 0.000214649 0.00101712 0.00615371 0.0258047 0.0783756 0.17912 0.317024 0.444294 0.501763 0.463156 0.353516 0.225296 0.120865 0.0549605 0.0213088 0.00707944 0.00202401 0.000499745 0.000106881 1.98478e-05 3.20638e-06 4.5126e-07 5.53815e-08 5.93e-09 5.54034e-10 4.51512e-11 3.20726e-12 1.98352e-13 1.06639e-14 4.97442e-16 2.0088e-17 7.00437e-19 2.10272e-20 5.41753e-22 1.1939e-23 2.24262e-25 3.57769e-27 4.82999e-29 5.49856e-31 5.26054e-33 4.21588e-35 2.82175e-37 1.57301e-39 7.28535e-42 2.8026e-44 0 0 0 0 0 0
0 0 0 0 0 7.00649e-45 1.86373e-42 4.04078e-40 7.28767e-38 1.09572e-35 1.37735e-33 1.45203e-31 1.2881e-29 9.64929e-28 6.12631e-26 3.30879e-24 1.52583e-22 6.02939e-21 2.04865e-19 6.00475e-18 1.5228e-16 3.35019e-15 6.40902e-14 1.06824e-12 1.55382e-11 1.97477e-10 2.19474e-09 2.13397e-08 1.81529e-07 1.35047e-06 8.7791e-06 4.98076e-05 0.00024619 0.00105781 0.00394015 0.0126804 0.0351187 0.0833067 0.168324 0.287798 0.413187 0.493536 0.485057 0.386996 0.246477 0.122672 0.0463981 0.0128428 0.00246812 0.000307146 4.52748e-05 0.000307051 0.00246809 0.0128428 0.046398 0.122672 0.246477 0.386996 0.485058 0.493536 0.413187 0.287799 0.168324 0.0833067 0.0351186 0.0126804 0.00394015 0.00105781 0.00024619 4.98076e-05 8.7791e-06 1.35047e-06 1.81529e-07 2.13397e-08 2.19474e-09 1.97477e-10 1.55382e-11 1.06824e-12 6.40902e-14 3.35019e-15 1.5228e-16 6.00474e-18 2.04865e-19 6.02939e-21 1.52583e-22 3.30879e-24 6.12631e-26 9.64929e-28 1.2881e-29 1.45203e-31 1.37735e-33 1.09572e-35 7.28767e-38 4.04078e-40 1.86373e-42 7.00649e-45 0 0 0 0 0
0 0 0 0 1.4013e-45 4.76441e-43 1.03789e-40 1.88185e-38 2.84715e-36 3.6051e-34 3.83274e-32 3.43314e-30 2.6004e-28 1.67181e-26 9.15755e-25 4.29e-23 1.72511e-21 5.97568e-20 1.78896e-18 4.64278e-17 1.04738e-15 2.05885e-14 3.53369e-13 5.30457e-12 6.97364e-11 8.03635e-10 8.12239e-09 7.20105e-08 5.59863e-07 3.8146e-06 2.27518e-05 0.000118606 0.000539309 0.00213356 0.00732076 0.0217058 0.0553659 0.12086 0.224397 0.35178 0.461598 0.501708 0.445956 0.319084 0.180108 0.0781062 0.0251001 0.00567609 0.000835883 7.19135e-05 6.81216e-06 7.18005e-05 0.000835895 0.00567606 0.0251 0.0781061 0.180108 0.319084 0.445956 0.501708 0.461598 0.35178 0.224397 0.12086 0.0553659 0.0217058 0.00732076 0.00213356 0.000539309 0.000118606 2.27518e-05 3.8146e-06 5.59863e-07 7.20105e-08 8.12239e-09 8.03635e-10 6.97364e-11 5.30457e-12 3.53369e-13 2.05885e-14 1.04738e-15 4.64278e-17 1.78896e-18 5.97568e-20 1.72511e-21 4.29e-23 9.15755e-25 1.67181e-26 2.6004e-28 3.43314e-30 3.83274e-32 3.6051e-34 2.84715e-36 1.88185e-38 1.03789e-40 4.76441e-43 1.4013e-45 0 0 0 0
0 0 0 0 1.20512e-43 2.66555e-41 4.85855e-39 7.39637e-37 9.433e-35 1.01124e-32 9.14488e-31 7.00241e-29 4.55756e-27 2.53116e-25 1.20415e-23 4.92548e-22 1.7385e-20 5.31278e-19 1.41005e-17 3.25929e-16 6.57751e-15 1.16137e-13 1.79725e-12 2.4411e-11 2.91301e-10 3.05601e-09 2.81924e-08 2.28672e-07 1.62992e-06 1.01993e-05 5.59537e-05 0.000268616 0.00112581 0.00410754 0.0130008 0.03555 0.0835717 0.167924 0.286432 0.41137 0.492581 0.485915 0.389074 0.248145 0.122983 0.0457896 0.0121976 0.00215533 0.000222707 1.13979e-05 8.71893e-07 1.13267e-05 0.000222718 0.00215525 0.0121976 0.0457896 0.122983 0.248145 0.389075 0.485915 0.492582 0.41137 0.286432 0.167924 0.0835717 0.03555 0.0130008 0.00410754 0.00112581 0.000268616 5.59537e-05 1.01993e-05 1.62992e-06 2.28672e-07 2.81924e-08 3.05601e-09 2.91301e-10 2.4411e-11 1.79725e-12 1.16137e-13 6.57751e-15 3.25929e-16 1.41005e-17 5.31278e-19 1.7385e-20 4.92548e-22 1.20415e-23 2.53116e-25 4.55756e-27 7.00241e-29 9.14488e-31 1.01124e-32 9.433e-35 7.39637e-37 4.85855e-39 2.66555e-41 1.20512e-43 0 0 0 0
0 0 0 3.08286e-44 6.84254e-42 1.25418e-39 1.921e-37 2.46743e-35 2.66693e-33 2.43454e-31 1.8842e-29 1.24122e-27 6.98728e-26 3.37448e-24 1.40347e-22 5.04518e-21 1.57295e-19 4.26663e-18 1.00977e-16 2.09037e-15 3.79345e-14 6.04574e-13 8.47431e-12 1.04587e-10 1.13732e-09 1.09013e-08 9.20983e-08 6.85526e-07 4.49202e-06 2.58803e-05 0.000130883 0.000579761 0.00224345 0.00755942 0.0220949 0.0557624 0.12086 0.223527 0.350074 0.460028 0.501596 0.447578 0.321171 0.181149 0.0778499 0.0243734 0.00518254 0.000661972 3.98584e-05 1.07799e-06 1.76835e-07 1.08696e-06 3.98251e-05 0.000661885 0.00518253 0.0243733 0.0778499 0.181149 0.321171 0.447578 0.501596 0.460028 0.350074 0.223527 0.12086 0.0557623 0.0220949 0.00755942 0.00224345 0.000579761 0.000130883 2.58803e-05 4.49202e-06 6.85526e-07 9.20983e-08 1.09013e-08 1.13732e-09 1.04587e-10 8.47431e-12 6.04574e-13 3.79345e-14 2.09037e-15 1.00977e-16 4.26662e-18 1.57295e-19 5.04518e-21 1.40347e-22 3.37448e-24 6.98728e-26 1.24122e-27 1.8842e-29 2.43454e-31 2.66693e-33 2.46743e-35 1.921e-37 1.25418e-39 6.84254e-42 3.08286e-44 0 0 0
0 0 8.40779e-45 1.75723e-42 3.23694e-40 4.98813e-38 6.45219e-36 7.03052e-34 6.47757e-32 5.06623e-30 3.37715e-28 1.92647e-26 9.44182e-25 3.99128e-23 1.46062e-21 4.64341e-20 1.28648e-18 3.11522e-17 6.61024e-16 1.23185e-14 2.0199e-13 2.91878e-12 3.7212e-11 4.18918e-10 4.16615e-09 3.66048e-08 2.84062e-07 1.94564e-06 1.17496e-05 6.24648e-05 0.000291781 0.00119461 0.00427416 0.0133162 0.0359719 0.0838323 0.167541 0.2851 0.409568 0.49159 0.486714 0.391144 0.249864 0.123333 0.0451727 0.0115285 0.00183505 0.000143228 2.84339e-06 2.27919e-07 -6.54036e-08 3.04171e-07 2.76309e-06 0.000143172 0.00183502 0.0115285 0.0451728 0.123333 0.249864 0.391144 0.486714 0.49159 0.409569 0.2851 0.167541 0.0838323 0.0359719 0.0133162 0.00427416 0.00119461 0.000291781 6.24648e-05 1.17496e-05 1.94564e-06 2.84062e-07 3.66048e-08 4.16615e-09 4.18918e-10 3.7212e-11 2.91879e-12 2.0199e-13 1.23185e-14 6.61024e-16 3.11522e-17 1.28648e-18 4.64341e-20 1.46062e-21 3.99128e-23 9.44182e-25 1.92647e-26 3.37715e-28 5.06623e-30 6.47757e-32 7.03052e-34 6.45219e-36 4.98813e-38 3.23694e-40 1.75723e-42 8.40779e-45 0 0
